date,assets_proxy_usd
2025-04-07 00:00:00,2233801405.6279
2025-04-08 00:00:00,2316206152.45086
2025-04-09 00:00:00,2244143662.8587503
2025-04-10 00:00:00,2680536402.83757
2025-04-11 00:00:00,2696041065.79733
2025-04-12 00:00:00,3026762168.84676
2025-04-13 00:00:00,3109093373.40661
2025-04-14 00:00:00,3077517240.8450203
2025-04-15 00:00:00,3119870750.13949
2025-04-16 00:00:00,3105548634.59385
2025-04-17 00:00:00,3164905146.52242
2025-04-18 00:00:00,3210956842.04213
2025-04-19 00:00:00,3241805384.7999697
2025-04-20 00:00:00,3278505020.4570704
2025-04-21 00:00:00,3275000789.93649
2025-04-22 00:00:00,3324840290.6442204
2025-04-23 00:00:00,3580522295.3365602
2025-04-24 00:00:00,3624005644.10297
2025-04-25 00:00:00,3629854120.94676
2025-04-26 00:00:00,3543548501.33252
2025-04-27 00:00:00,3613718840.49909
2025-04-28 00:00:00,3570970626.35602
2025-04-29 00:00:00,3536049169.15145
2025-04-30 00:00:00,3551602516.96794
2025-05-01 00:00:00,3692640292.81091
2025-05-02 00:00:00,3919210669.49734
2025-05-03 00:00:00,4160497060.58235
2025-05-04 00:00:00,4349480605.6449795
2025-05-05 00:00:00,4347938149.4022
2025-05-06 00:00:00,4462519249.10293
2025-05-07 00:00:00,4294657162.85382
2025-05-08 00:00:00,4394533826.25098
2025-05-09 00:00:00,4789763209.98963
2025-05-10 00:00:00,4799662383.03814
2025-05-11 00:00:00,5058366189.05573
2025-05-12 00:00:00,5020668938.70019
2025-05-13 00:00:00,4831212488.15944
2025-05-14 00:00:00,5025716097.46762
2025-05-15 00:00:00,5163471889.21582
2025-05-16 00:00:00,5344175573.36445
2025-05-17 00:00:00,5471198102.753469
2025-05-18 00:00:00,5414974182.41697
2025-05-19 00:00:00,5404608292.56065
2025-05-20 00:00:00,5450699796.02253
2025-05-21 00:00:00,5373853620.61238
2025-05-22 00:00:00,5355798664.74706
2025-05-23 00:00:00,5683503091.51019
2025-05-24 00:00:00,5627367233.93491
2025-05-25 00:00:00,5629351169.38713
2025-05-26 00:00:00,5666478132.1172905
2025-05-27 00:00:00,5704270667.269529
2025-05-28 00:00:00,5793099754.232861
2025-05-29 00:00:00,5653799622.200541
2025-05-30 00:00:00,5734640949.61255
2025-05-31 00:00:00,5604715215.38099
2025-06-01 00:00:00,5641589798.70356
2025-06-02 00:00:00,5720626232.26712
2025-06-03 00:00:00,6032977997.86288
2025-06-04 00:00:00,6003804177.366631
2025-06-05 00:00:00,6006203734.44668
2025-06-06 00:00:00,5856204116.27783
2025-06-07 00:00:00,5942111582.45199
2025-06-08 00:00:00,6021853328.47375
2025-06-09 00:00:00,6015298112.879601
2025-06-10 00:00:00,6313437304.7529
2025-06-11 00:00:00,6636948330.74659
2025-06-12 00:00:00,6734778927.78079
2025-06-13 00:00:00,6564102285.77357
2025-06-14 00:00:00,6410074377.89209
2025-06-15 00:00:00,6369464041.13361
2025-06-16 00:00:00,6370368892.921659
2025-06-17 00:00:00,6587741710.12697
2025-06-18 00:00:00,6512605426.065929
2025-06-19 00:00:00,6117520701.10573
2025-06-20 00:00:00,6090083547.87704
2025-06-21 00:00:00,5959431216.47511
2025-06-22 00:00:00,5810666139.52096
2025-06-23 00:00:00,5839160126.72309
2025-06-24 00:00:00,6246834864.15539
2025-06-25 00:00:00,6310960811.87205
2025-06-26 00:00:00,6299488712.78652
2025-06-27 00:00:00,6264390099.02725
2025-06-28 00:00:00,6241393464.33856
2025-06-29 00:00:00,6247403496.13648
2025-06-30 00:00:00,6333368764.31204
2025-07-01 00:00:00,6366743631.30607
2025-07-02 00:00:00,6248291661.02454
2025-07-03 00:00:00,6348470300.75088
2025-07-04 00:00:00,6370446232.136829
2025-07-05 00:00:00,6246903632.42363
2025-07-06 00:00:00,6252976931.46817
2025-07-07 00:00:00,6313442821.64404
2025-07-08 00:00:00,6282716016.0114
2025-07-09 00:00:00,6395599361.35746
2025-07-10 00:00:00,6578501628.34388
2025-07-11 00:00:00,6803885204.39724
2025-07-12 00:00:00,6634374620.65901
2025-07-13 00:00:00,6624572778.10153
2025-07-14 00:00:00,6671130332.17795
2025-07-15 00:00:00,6748316581.73578
2025-07-16 00:00:00,6918890280.08367
2025-07-17 00:00:00,7742878577.270451
2025-07-18 00:00:00,7737286315.68922
2025-07-19 00:00:00,7718135762.827539
2025-07-20 00:00:00,7800094787.27343
2025-07-21 00:00:00,8059787839.88849
2025-07-22 00:00:00,8173079428.30597
2025-07-23 00:00:00,8156341042.51538
2025-07-24 00:00:00,8134462987.48709
2025-07-25 00:00:00,7684751113.54194
2025-07-26 00:00:00,8200391813.60116
2025-07-27 00:00:00,8180930228.42749
2025-07-28 00:00:00,8302892848.54159
2025-07-29 00:00:00,7387803760.404369
2025-07-30 00:00:00,7348203363.30258
2025-07-31 00:00:00,7362050184.81413
2025-08-01 00:00:00,7121356725.71402
2025-08-02 00:00:00,6875461098.68851
2025-08-03 00:00:00,6726489952.50319
2025-08-04 00:00:00,6904782544.56126
2025-08-05 00:00:00,7022029213.97692
2025-08-06 00:00:00,6050139767.63996
2025-08-07 00:00:00,6057047024.64093
2025-08-08 00:00:00,6307991480.23913
2025-08-09 00:00:00,6361627552.900351
2025-08-10 00:00:00,6552723783.63964
2025-08-11 00:00:00,6553056723.77398
2025-08-12 00:00:00,7324044358.48229
2025-08-13 00:00:00,7879288418.05806
2025-08-14 00:00:00,8306558279.71339
2025-08-15 00:00:00,8162816666.15788
2025-08-16 00:00:00,8278996126.0048
2025-08-17 00:00:00,8178058170.81318
2025-08-18 00:00:00,8187104754.43956
2025-08-19 00:00:00,7895711520.35071
2025-08-20 00:00:00,7432148293.70903
2025-08-21 00:00:00,7528576644.9203
2025-08-22 00:00:00,7454383810.37465
2025-08-23 00:00:00,8101570853.38078
2025-08-24 00:00:00,8232799360.34482
2025-08-25 00:00:00,8356086919.29505
2025-08-26 00:00:00,8027131496.19875
2025-08-27 00:00:00,7871062551.42198
2025-08-28 00:00:00,7718243090.02452
2025-08-29 00:00:00,7531514252.82887
2025-08-30 00:00:00,7199473568.25683
2025-08-31 00:00:00,7253719016.32409
2025-09-01 00:00:00,7239262775.05985
2025-09-02 00:00:00,7055270307.810101
2025-09-03 00:00:00,7098219161.52298
2025-09-04 00:00:00,7257441471.47886
2025-09-05 00:00:00,7236122044.55868
2025-09-06 00:00:00,7241434754.16179
2025-09-07 00:00:00,7205123791.30559
2025-09-08 00:00:00,7248811898.35169
2025-09-09 00:00:00,7282742981.26569
2025-09-10 00:00:00,7402193815.78323
2025-09-11 00:00:00,8056687975.23071
2025-09-12 00:00:00,8196394942.50152
2025-09-13 00:00:00,8414987266.67733
2025-09-14 00:00:00,8559790569.51911
2025-09-15 00:00:00,8595078568.475609
2025-09-16 00:00:00,9084999156.77572
2025-09-17 00:00:00,8992639314.61657
2025-09-18 00:00:00,9187495770.3511
2025-09-19 00:00:00,9009494674.58744
2025-09-20 00:00:00,9072603944.67894
2025-09-21 00:00:00,8946416052.93952
2025-09-22 00:00:00,8930653889.81971
2025-09-23 00:00:00,8803195526.79851
2025-09-24 00:00:00,8719990952.11779
2025-09-25 00:00:00,8634210685.05294
2025-09-26 00:00:00,8514778551.02015
2025-09-27 00:00:00,8512305910.22418
2025-09-28 00:00:00,8581049242.775909
2025-09-29 00:00:00,8740193009.706379
2025-09-30 00:00:00,8886850126.147629
2025-10-01 00:00:00,8825523627.362
2025-10-02 00:00:00,9018342452.19775
2025-10-03 00:00:00,9320757832.17248
2025-10-04 00:00:00,9446720918.12368
2025-10-05 00:00:00,9268917113.01039
2025-10-06 00:00:00,9451036134.23593
2025-10-07 00:00:00,9755882354.54583
2025-10-08 00:00:00,9855454416.737461
2025-10-09 00:00:00,9964102797.77668
2025-10-10 00:00:00,9925456075.17259
2025-10-11 00:00:00,9380640551.28492
2025-10-12 00:00:00,9198600659.6664
2025-10-13 00:00:00,9698522154.59036
2025-10-14 00:00:00,9873670636.78603
2025-10-15 00:00:00,10031558495.73267
2025-10-16 00:00:00,9539531600.94449
2025-10-17 00:00:00,9292465031.18644
2025-10-18 00:00:00,9262476800.59272
2025-10-19 00:00:00,9222939591.6178
2025-10-20 00:00:00,9247011101.13001
2025-10-21 00:00:00,9322249405.86335
2025-10-22 00:00:00,10024877058.38904
2025-10-23 00:00:00,10129173790.3353
2025-10-24 00:00:00,9968570739.29496
2025-10-25 00:00:00,9799194319.35934
2025-10-26 00:00:00,9809373386.46233
2025-10-27 00:00:00,10030899786.77549
2025-10-28 00:00:00,10214753768.25683
2025-10-29 00:00:00,10091822349.97809
2025-10-30 00:00:00,9969627648.55797
2025-10-31 00:00:00,9847641571.65895
2025-11-01 00:00:00,10189840435.613121
2025-11-02 00:00:00,10337184059.43561
2025-11-03 00:00:00,10433525458.04666
2025-11-04 00:00:00,9719927606.34331
2025-11-05 00:00:00,9476816932.24172
2025-11-06 00:00:00,9238923110.4209
2025-11-07 00:00:00,9223929082.0572
2025-11-08 00:00:00,9460746535.90559
2025-11-09 00:00:00,9356326371.639389
2025-11-10 00:00:00,9405335680.98047
2025-11-11 00:00:00,9346045849.238121
2025-11-12 00:00:00,9309431284.646961
2025-11-13 00:00:00,9385281604.983921
2025-11-14 00:00:00,9161630172.963951
2025-11-15 00:00:00,8961953116.03492
2025-11-16 00:00:00,8924955005.11504
2025-11-17 00:00:00,8924625320.64824
2025-11-18 00:00:00,9122539053.54773
2025-11-19 00:00:00,9080946073.74814
2025-11-20 00:00:00,9035597484.80397
2025-11-21 00:00:00,8908380882.29171
2025-11-22 00:00:00,8601691323.71361
2025-11-23 00:00:00,8534134146.209431
2025-11-24 00:00:00,8278777896.64487
2025-11-25 00:00:00,8358835530.94565
2025-11-26 00:00:00,8188541032.692921
2025-11-27 00:00:00,8039721420.79478
2025-11-28 00:00:00,7950749195.28989
2025-11-29 00:00:00,7592067801.502501
2025-11-30 00:00:00,7417359813.5951805
2025-12-01 00:00:00,7441907935.04846
2025-12-02 00:00:00,7252965345.62187
2025-12-03 00:00:00,7361937795.9255295
2025-12-04 00:00:00,7506619194.35225
2025-12-05 00:00:00,7458130491.39882
2025-12-06 00:00:00,7264703533.76205
2025-12-07 00:00:00,7300071027.74971
2025-12-08 00:00:00,7331807666.828609
2025-12-09 00:00:00,7352637781.48616
2025-12-10 00:00:00,7488888755.96228
2025-12-11 00:00:00,7449660231.12766
2025-12-12 00:00:00,7455359563.85155
2025-12-13 00:00:00,7291673170.47385
2025-12-14 00:00:00,7391936943.47093
2025-12-15 00:00:00,7360275893.92648
2025-12-16 00:00:00,7381134354.6842
2025-12-17 00:00:00,7456490074.99837
2025-12-18 00:00:00,7295726125.1621895
2025-12-19 00:00:00,7258059398.37107
2025-12-20 00:00:00,7393263113.32969
2025-12-21 00:00:00,7428699692.50391
2025-12-22 00:00:00,7461635189.70778
2025-12-23 00:00:00,7422458241.9656
2025-12-24 00:00:00,7428536472.74535
2025-12-25 00:00:00,7401408885.6696
2025-12-26 00:00:00,7393185637.7574005
2025-12-27 00:00:00,7290507505.3897705
2025-12-28 00:00:00,7255406113.380011
2025-12-29 00:00:00,7307126823.95093
2025-12-30 00:00:00,7171450219.00565
2025-12-31 00:00:00,7098399507.46514
2026-01-01 00:00:00,7273457482.010981
2026-01-02 00:00:00,7323396399.0922
2026-01-03 00:00:00,7457635891.62029
2026-01-04 00:00:00,7466053900.11025
2026-01-05 00:00:00,7538264040.42733
2026-01-06 00:00:00,7563746795.40077
2026-01-07 00:00:00,7569147384.57881
2026-01-08 00:00:00,7410435120.98954
2026-01-09 00:00:00,7637740584.01418
2026-01-10 00:00:00,7386158501.779079
2026-01-11 00:00:00,7327921022.1902
2026-01-11 05:07:47,7354105917.9907
